CAND_ID|CAND_NAME|CAND_PTY_AFFILIATION|CAND_ELECTION_YEAR|CAND_ELECTION_STATE|CAND_ELECTION_TYPE|CAND_INCUMBENT_STATUS|CAND_PCC|CAND_ZIP|CAND_CITY|CAND_STATE
H0MI07051|AUGHNEY, SCOTT|TX|2010|MI|H|C|C00459685|49204|JACKSON|MI
H0MI07069|CARLSON, MARVIN ERNEST|REP|2010|MI|H|C|C00465567|48158|MANCHESTER|MI
H0MI07077|ROONEY, BRIAN JOHN|REP|2010|MI|H|C|C00469973|48130|DEXTER|MI
H0MI07085|STAHLY, MICHAEL ALLEN|REP|2010|MI|H|C|C00477422|48876|POTTERVILLE|MI
H0MI07093|DAVIS, DANNY EDWARD|OTH|2010|MI|H|C|C00479691|49276|RICA|MI
H0MI07101|MERLE, GREGORY|REP|2010|MI|H|C|C00480756|49016|BATTLE CREEK|MI
H0MI07119|WUNSCH, RICHARD|GRE|2010|MI|H|C||49230|BROOKLYN|MI
H0MI08042|ROGERS, MICHAEL J|REP|2010|MI|H|I|C00343863|48116|BRIGHTON|MI
H0MI08083|NGALAMULUME, KANDE|DEM|2010|MI|H|C|C00473769|48823|LANSING|MI
H0MI08091|ENDERLE, LANCE LYLE|DEM|2010|MI|H|C|C00485599|48823|EAST LANSING|MI
H0MI08109|DASHAIRYA, BHAGWAN|LIB|2010|MI|H|C||48185|WESTLAND|MI
H0MI08117|HARVEY, ERIC|REP|2010|MI|H|C||48872|PERRY|MI
H0MI09107|WELDAY, PAUL F F|REP|2010|MI|H|C|C00462028|48336|FARMINGTON|MI
H0MI09115|RACZKOWSKI, ANDREW ROCKY|REP|2010|MI|H|C|C00463570|48334|FARMINGTON HILLS|MI
H0MI09123|GOODMAN, GENE|REP|2010|MI|H|C|C00470328|48085|TROY|MI
H0MI09131|KUHN, RICHARD D|REP|2010|MI|H|C|C00483446|48329|WATERFORD|MI
H0MI09149|JANEK, ANNA|REP|2010|MI|H|C||48323|WEST BLOOMFIELD|MI
H0MI09156|GRAY, ROBERT|IND|2010|MI|H|C|C00485169|48326|AUBURN HILLS|MI
H0MI09164|KUOFIE, MATTHEW|NNE|2010|MI|H|C||48025|BEVERLY HILLS|MI
H0MI10071|CAMP, DAVID LEE|REP|2010|MI|H|I|C00347476|48642|Midland|MI
H0MI10113|CROPSEY, ALAN LEE|REP|1990|MI|H|C|C00241471|48820|DEWITT|MI
H0MI10212|YANEZ, HENRY|DEM|2010|MI|H|C|C00489955|48311|STERLING HGTS|MI
H0MI10220|BEAVERS, CLAUDE|LIB|2010|MI|H|C||48021|EASTPOINTE|MI
H0MI11087|MOSHER, NATALIE|DEM|2010|MI|H|C|C00460469|48187|CANTON|MI
H0MI12119|SWITALSKI, MICHAEL NORBERT|DEM|2010|MI|H|C|C00460790|48066|ROSEVILLE|MI
H0MI12127|VOLARIC, DONALD CECIL|REP|2010|MI|H|C|C00477927|48047|CHESTERFIELD|MI
H0MI12135|WILLIAMS, JULIA|GRE|2010|MI|H|C|C00487264|48026|FRASER|MI
H0MI12143|JACQUEMOTTE, ALAN|NLP|2010|MI|H|C||48085|TROY|MI
H0MI13372|PLUMMER, GLENN RODNEY|DEM|2010|MI|H|C|C00469817|48226|DETROIT|MI
H0MI13380|LEMMONS, LAMAR|DEM|2010|MI|H|C|C00477695|48224|DETROIT|MI
H0MI13398|CLARKE, HANSEN|DEM|2010|MI|H|C|C00477828|48226|DETROIT|MI
H0MI13406|BROAD, JOHN W|DEM|2010|MI|H|C|C00483842||GROSSE POINTE FARM|MI
H0MI13414|HAULER, JOHN RAYMOND|REP|2010|MI|H|C|C00484493|48236|GROSSE POINTE WOOD|MI
H0MI13422|BROWN, VINCENT T|DEM|2010|MI|H|C|C00485391|48135|GARDEN CITY|MI
H0MI13430|HUME, STEPHEN|DEM|2010|MI|H|C||48215|DETROIT|MI
H0MI13448|PETERSON, HEIDI SOOSHA|LIB|2010|MI|H|C|C00485672|48202|DETROIT|MI
H0MI13455|MONTGOMERY, DUANE|NNE|2010|MI|H|C||48244|DETROIT|MI
H0MI14206|MONTIE, PAULINE|REP|2010|MI|H|C|C00481366|48195|SOUTHGATE|MI
H0MI14214|SOSNOWSKI, MARC|TX|2010|MI|H|C||48228|DETROIT|MI
H0MI14222|UKRAINEC, DONALD WILLIAM|REP|2010|MI|H|C|C00485649|48183|TRENTON|MI
H0MI15062|STEELE, ROBERT L|REP|2010|MI|H|C|C00476168|48198|YPSILANTI|MI
H0MI15070|FURMAN, MATTHEW|TX|2010|MI|H|C||48191|WILLIS|MI
H0MI15088|BROWN, WAYNE|TX|2010|MI|H|C||48127|DEARBORN HEIGHTS|MI
H0MI15096|AMOROSE, ANTHONY (TONY)|REP|2010|MI|H|C|C00485631||DEARBORN HEIGHTS|MI
H0MI15104|MATERYN, JOHN ALEXANDER|REP|2010|MI|H|C||48134|BROWNSTOWN|MI
H0MI15112|MOUGHNI, MAJED A|REP|2010|MI|H|C||48128|DEARBORN|MI
H0MI15120|MORGAN, KERRY LEE|TX|2010|MI|H|C||48191|WILLIS|MI
H0MN00013|RAMSTAD, JIM|REP|2008|MN|H|I|C00244129|55305|MINNETONKA|MN
H0MN01037|QUIST, ALLEN|REP|2010|MN|H|C|C00470914|56082|ST PETER|MN
H0MN01045|HAGEDORN, JAMES|REP|2010|MN|H|C|C00471946|56013|BLUE EARTH|MN
H0MN01052|JOHNSON, LARS ALLEN|NNE|2010|MN|H|C|C00475509|55903|ROCHESTER|MN
H0MN01060|WILSON, STEVEN JOHN|IDP|2010|MN|H|C|C00476010|55906|ROCHESTER|MN
H0MN01078|ENGSTRAND, JIM|REP|2010|MN|H|C|C00475897|55963|PINE ISLAND|MN
H0MN01086|MCKINZIE, MARION FRANK I|REP|2010|MN|H|C|C00479469|55901|ROCHESTER|MN
H0MN02100|MADORE, SHELLY|DFL|2010|MN|H|C|C00474247|55124|APPLE VALLEY|MN
H0MN03082|HACKETT, MAUREEN|DFL|2010|MN|H|C|C00469072|55343|MINNETONKA|MN
H0MN03090|MEFFERT, JAMES A|DFL|2010|MN|H|C|C00470120|55436|EDINA|MN
H0MN03108|LYNCH, NEIL|IND|2010|MN|H|C|C00473488|55447|PLYMOUTH|MN
H0MN03116|OLESON, JONATHAN E|IND|2010|MN|H|C|C00487587|55420|BLOOMINGTON|MN
H0MN04049|MCCOLLUM, BETTY|DFL|2010|MN|H|I|C00354688|55114|SAINT PAUL|MN
H0MN04130|LEE, BRADFORD GEORGE|REP|2010|MN|H|C|C00477125|55115|MAHTOMEDI|MN
H0MN04148|COLLETT, TERESA STANTON|REP|2010|MN|H|C|C00481424|55104|SAINT PAUL|MN
H0MN04155|LONGRIE, DIANA|DFL|2010|MN|H|C||55117|MAPLEWOOD|MN
H0MN04163|CARLSON, STEPHEN W (STEVE CARLSON)|IND|2010|MN|H|C|C00486894|55102|SAINT PAUL|MN
H0MN05103|TORGERSON, LYNNE|IND|2010|MN|H|C|C00470773|55402|MINNEAPOLIS|MN
H0MN05111|DEMOS, JOEL ALEXANDER|REP|2010|MN|H|C|C00477497|55426|SAINT LOUIS PARK|MN
H0MN05129|SCHRUNK, TOM|OTH|2010|MN|H|C||55418|MINNEAPOLIS|MN
H0MN05137|CAVLAN, MICHAEL J|OTH|2010|MN|H|C|C00491076|55407|MINNEAPOLIS|MN
H0MN06119|REED, MAUREEN KENNEDY|DFL|2010|MN|H|C|C00461798|55082|STILLWATER|MN
H0MN06127|CLARK, TARRYL LYNN|DFL|2010|MN|H|C|C00464230|56301|SAINT CLOUD|MN
H0MN06135|FREIHAMMER, TROY THOMAS|UNK|2010|MN|H|C|C00470195|56377|SARTELL|MN
H0MN07034|MENZE, GLEN R|IDP|2010|MN|H|C|C00478917|56381|STARBUCK|MN
H0MN07059|BYBERG, VIDAR|REP|2010|MN|H|C|C00474452|56201|WILLMAR|MN
H0MN07067|WALDORF, EUGENE|IND|2010|MN|H|C|C00479527|56336|GREY EAGLE|MN
H0MN08107|EICHORN, JUSTIN|REP|2010|MN|H|C|C00465039|55744|GRAND RAPIDS|MN
H0MN08115|CRAVAACK, CHIP|REP|2010|MN|H|C|C00475632|55056|NORTH BRANCH|MN
H0MN08123|OLSON, TIMOTHY L|IDP|2010|MN|H|C|C00481325|55771|ORR|MN
H0MN08131|HAMM, W.D. (BILL)|DFL|2010|MN|H|C||55709|BOVEY|MN
H0MN08149|BURTON, RICHARD (GEORGE)|CON|2010|MN|H|C||56401|BRAINERD|MN
H0MO00019|CARNAHAN, RUSS|DEM|2010|MO|H|I|C00386276|63104|ST LOUIS|MO
H0MO01066|CLAY, WILLIAM LACY JR|DEM|2010|MO|H|I|C00346080|63105|ST LOUIS|MO
H0MO01124|BRITTON, CANDICE|DEM|2010|MO|H|C|C00472845|63117|ST LOUIS|MO
H0MO01132|HAMLIN, ROBYN LYNN|REP|2010|MO|H|C|C00478644|63138|ST LOUIS|MO
H0MO01140|BAKER, MARTIN D|REP|2010|MO|H|C||63801|SIKESTON|MO
H0MO01157|SAUER, FRED N|REP|2010|MO|H|C|C00481481|63141|ST LOUIS|MO
H0MO01165|WORKS, MARSHALL|REP|2010|MO|H|C||63021|BALLWIN|MO
H0MO01173|STONE, JULIE|LIB|2010|MO|H|C||63137|ST LOUIS|MO
H0MO02130|MCNARY, GENE|REP|2000|MO|H|C|C00343319|63105|CLAYTON|MO
H0MO02148|AKIN, W TODD|REP|2010|MO|H|I|C00343475|63131|ST LOUIS|MO
H0MO02205|LAUBER, ELIZABETH 'LIZ'|REP|2010|MO|H|C|C00466847|63122|ST LOUIS|MO
H0MO02213|LIEBER, ARTHUR HENRY|DEM|2010|MO|H|C|C00481408|63141|ST LOUIS|MO
H0MO02221|LOWE, JEFFREY|REP|2010|MO|H|C||63385|WENTZVILLE|MO
H0MO02239|MOSBACHER, STEVE|LIB|2010|MO|H|C||63021|MANCHESTER|MO
H0MO02247|CANNON, PATRICK M|NNE|2010|MO|H|C|||.|MO
H0MO03112|MARTIN, EDWARD R JR|REP|2010|MO|H|C|C00464669|63109|ST LOUIS|MO
H0MO03120|ARNOLD, DAVID JUSTUS|DEM|2010|MO|H|C|C00478271|63123|AFFTON|MO
H0MO03138|CRIM, EDWARD|DEM|2010|MO|H|C||63117|ST LOUIS|MO
H0MO03146|DEDIC, D. MICHAEL|DEM|2010|MO|H|C||63026|FENTON|MO
H0MO03153|WALLACE, RUSSELL EDWARD|REP|2010|MO|H|C|C00482919|63051|HOUSE SPRINGS|MO
H0MO03161|IVANOVICH, NICHOLAS J (NICK)|CON|2010|MO|H|C||63010|ARNOLD|MO
H0MO03179|HEDRICK, STEVEN R|LIB|2010|MO|H|C||64093|WARRENSBURG|MO
H0MO03187|WALLNER, BRIAN|NNE|2010|MO|H|C|||.|MO
H0MO04086|HARTZLER, VICKY|REP|2010|MO|H|C|C00464602|64701|HARRISONVILLE|MO
H0MO04094|STOUFFER, BILL|REP|2010|MO|H|C|C00465393|65340|MARSHALL|MO
H0MO04102|COWAN, GREGORY ALLEN|CON|2010|MO|H|C|C00466524|65536|LEBANON|MO
H0MO04110|SCHOLZ, JAMES A|REP|2010|MO|H|C|C00466227|64093|WARRENSBURG|MO
H0MO04128|RILEY, BRIAN|REP|2010|MO|H|C|C00467779|65340|MARSHALL|MO
H0MO04136|MADDEN, ARTHUR JOHN|REP|2010|MO|H|C|C00479584|65339|MALTA BEND|MO
H0MO04144|VIESSMAN, ROY L|REP|2010|MO|H|C|C00476929|65709|JEFFERSON CITY|MO
H0MO04151|STEINMAN, LEONARD|DEM|2010|MO|H|C||65101|JEFFERSON CITY|MO
H0MO04169|CLARK, BRIAN|REP|2010|MO|H|C||64734|CLEVELAND|MO
H0MO04177|MCELROY, ERIC JAMES|REP|2010|MO|H|C||65764|TUNAS|MO
H0MO04185|WALKER, JAMES (BRYANT)|REP|2010|MO|H|C||65101|JEFFERSON CITY|MO
H0MO04193|BRAUN, JASON MICHAEL|LIB|2010|MO|H|C||64701|HARRISONVILLE|MO
H0MO04201|HOLBROK, THOMAS, III|LIB|2010|MO|H|C||64093|WARRENSBURG|MO
H0MO05133|FOWLER, JERRY|REP|2010|MO|H|C||64085|RICHMOND|MO
H0MO05141|HAAKE, PATRICK|REP|2010|MO|H|C||64131|KANSAS CITY|MO
H0MO05158|SHAWD, RON|REP|2010|MO|H|C||64082|LEES SUMMIT|MO
H0MO05166|SHEFFIELD, RALPH|REP|2010|MO|H|C||64113|KANSAS CITY|MO
H0MO05174|LAY, DAVE|CON|2010|MO|H|C||64014|BLUE SPRINGS|MO
H0MO06073|GRAVES, SAMUEL B JR 'SAM'|REP|2010|MO|H|I|C00359034|64491|TARKIO|MO
H0MO06149|HYLTON, CLINT|DEM|2010|MO|H|C|C00480855|64671|POLO|MO
H0MO06156|RIGHTS, THEODORE (TED)|DEM|2010|MO|H|C||64644|HAMILTON|MO
H0MO06164|RYAN, CHRISTOPHER|REP|2010|MO|H|C||64068|LIBERTY|MO
H0MO06172|YARBER, KYLE A|IND|2010|MO|H|C|C00482810|64118|GLADSTONE|MO
H0MO07105|GOODMAN, JACK|REP|2010|MO|H|O|C00459503|65712|MOUNT VERNON|MO
H0MO07113|LONG, BILLY|REP|2010|MO|H|O|C00460063|65804|SPRINGFIELD|MO
H0MO07121|WISDOM, JEFFREY FREDERICK|REP|2010|MO|H|O|C00461848|65810|SPRINGFIELD|MO
H0MO07139|MOORE, DARRELL LEE|REP|2010|MO|H|O|C00464578|65809|SPRINGFIELD|MO
H0MO07147|MOON, C MICHAEL|REP|2010|MO|H|O|C00468355|65604|ASH GROVE|MO
H0MO07154|DAVIS, TIMOTHY SEAN|DEM|2010|MO|H|O|C00469320|65615|BRANSON|MO
H0MO07162|MOORE, DEAN RICHARD JR|IND|2010|MO|H|O|C00469510|65669|HIGHLANDVILLE|MO
H0MO07170|WARDELL, MICHAEL|REP|2010|MO|H|O|C00471045|65714|NIXA|MO
H0MO07188|ECKERSLEY, SCOTT|DEM|2010|MO|H|O|C00484568|65806|SPRINGFIELD|MO
H0MO07196|HUNTER, STEPHEN D|REP|2010|MO|H|C|C00481044|64801|JOPLIN|MO
H0MO07204|SCHANZ, BOB|REP|2010|MO|H|O||65616|BRANSON|MO
H0MO07212|LADENDORF, NICHOLAS IVAN|NNE|2010|MO|H|C|||.|MO
H0MO08244|PARKER, BOB|REP|2010|MO|H|C|C00465906|65555|RAYMONDVILLE|MO
H0MO08251|SOWERS, TOMMY|DEM|2010|MO|H|C|C00466615|65402|ROLLA|MO
H0MO08269|BILL, LAWRENCE DAVID|IND|2010|MO|H|C|C00472100|63755|JACKSON|MO
H0MO08277|VANDEVEN, RICK|LIB|2010|MO|H|C||63740|CHAFFEE|MO
H0MO09135|DWYER, CHRISTOPHER WILLAIM|LIB|2010|MO|H|C|C00482018|65255|HALLSVILLE|MO
H0MO09143|BAKER, JAMES O|REP|2010|MO|H|C||63376|ST PETERS|MO
H0MO09150|WILSON, STEVEN|LIB|2010|MO|H|C||65085|WESTPHALIA|MO
H0MO09168|REED, CLIFFORD JEFFREY|DEM|2010|MO|H|C|C00489526|65270|MOBERLY|MO
H0MO09176|BURRUS, RON|NNE|2010|MO|H|C|||.|MO
H0MP00014|BABAUTA, JUAN NEKAI|REP|2010|MP|H|C|C00485581|96950|SAIPAN|MP
H0MP01012|BORJA, JESUS CAMACHO|DEM|2010|MP|H|C|C00484758|96950|SAIPAN|MP
H0MP03018|CAMACHO, JOSEPH JAMES NORITA|OTH|2010|MP|H|C|C00482430|96950|SAIPAN|MP
H0MS01043|NUNNELEE, PATRICK ALAN|REP|2010|MS|H|C|C00464487|38801|TUPELO|MS
H0MS01050|ROSS, HERMAN HENRY II|REP|2010|MS|H|C|C00475988|39744|EUPORA|MS
H0MS01068|GREEN, LESTER L|IND|2010|MS|H|C|C00476028|38632|HERNANDO|MS
H0MS01076|MCGLOWAN, ANGELA|REP|2010|MS|H|C|C00476440|38655|OXFORD|MS
H0MS01084|GIARAMITA, ELIZABETH GAIL|CST|2010|MS|H|C|C00486910|38641|LAKE CORMORANT|MS
H0MS01092|BADDLEY, A.G.|IND|2010|MS|H|C||38632|HERNANDO|MS
H0MS01100|HOSKINS, RICK ' RICO'|IND|2010|MS|H|C||38606|BATESVILLE|MS
H0MS02058|BAILEY, GEORGE B JR|REP|2010|MS|H|C|C00476960|39056|CLINTON|MS
H0MS02066|MARCY, WILLIAM LOUIS|REP|2010|MS|H|C|C00488684|39183|VICKSBURG|MS
H0MS02074|NORWOOD, ASHLEY|REF|2010|MS|H|C||39046|CANTON|MS
H0MS03031|JACKSON, JAMES D.|DEM|2010|MS|H|C||39047|BRANDON|MS
H0MS03049|O'HARA, SHAWN|DEM|2010|MS|H|C||39404|HATTIESBURG|MS
H0MS03056|DOYLE TRENT|OTH|2010|MS|H|C||39073|FLORENCE|MS
H0MS03064|HILL, TRACELLA LOU O'HARA|REF|2010|MS|H|C||39404|HATTIESBURG|MS
H0MS04112|TEGERDINE, JOSEPH (JOE) DANIEL|REP|2010|MS|H|C|C00463380|39465|PETAL|MS
H0MS04120|PALAZZO, STEVEN MCCARTY|REP|2010|MS|H|C|C00477323|39535|BILOXI|MS
H0MS04138|HAMPTON, KENNETH 'TIM'|LIB|2010|MS|H|C||39401|HATTIESBURG|MS
H0MS04146|REVIES, ANNA JEWEL|REF|2010|MS|H|C||39401|HATTESBURG|MS
H0MT00033|REHBERG, DENNIS R|REP|2010|MT|H|I|C00349431|59106|BILLINGS|MT
H0MT00041|MCDONALD, DENNIS DEE|DEM|2010|MT|H|C|C00459032|59055|MELVILLE|MT
H0MT00058|OTJEN, AGNES J|REP|2010|MT|H|C|C00468371|59044|LAUREL|MT
H0MT00066|GOPHER, MELINDA|DEM|2010|MT|H|C||59802|MISSOULA|MT
H0MT00074|RANKIN, SAMUEL DAVID|DEM|2010|MT|H|C|C00479428|59102|BILLINGS|MT
H0MT00082|FRENCH, MARK TODD|REP|2010|MT|H|C|C00479907|59856|PARADISE|MT
H0MT01072|GERNANT, TYLER REED|DEM|2010|MT|H|C|C00460824|59802|MISSOULA|MT
H0NC00012|KENNEDY, WILLIAM B JR|DEM|2010|NC|H|C|C00473496|28692|VILAS|NC
H0NC01051|LARKINS, CHAD EDWARD|DEM|2010|NC|H|C|C00471342|27551|MACON|NC
H0NC01069|WOOLARD, ASHLEY MCMULLAN|REP|2010|NC|H|C|C00470906|27889|WASHINGTON|NC
H0NC01077|CARTER, JOHN|REP|2010|NC|H|C||27893|WILSON|NC
H0NC01085|MILLER, JIM|REP|2010|NC|H|C||27948|KILL DEVIL HILLS|NC
H0NC02042|DEATRICH, FRANK|REP|2010|NC|H|C|C00471029|27549|LOUISBURG|NC
H0NC02059|ELLMERS, RENEE JACISIN|REP|2010|NC|H|C|C00471896|28334|DUNN|NC
H0NC02067|GAILAS, TODD ANTHONY|REP|2010|NC|H|C|C00480707|27560|MORRISVILLE|NC
H0NC02075|ROSE, TOM|LIB|2010|NC|H|C||27504|BENSON|NC
H0NC03099|ROUSE, JOHNNY GERALD|DEM|2010|NC|H|C|C00474551|28590|WINTERVILLE|NC
H0NC03107|HOLLOMAN, DARRYL ALAN|LIB|2010|NC|H|C|C00477521|27530|GOLDSBORO|NC
H0NC03115|CAVANAUGH, BOB|REP|2010|NC|H|C||28570|NEWPORT|NC
H0NC04139|HUTCHINS, GEORGE|REP|2010|NC|H|C|C00463489|27624|RALEIGH|NC
H0NC04147|ROCHE, FRANK XAVIER|REP|2010|NC|H|C|C00465088|27539|Apex|NC
H0NC04154|BURNETT, DAVID WAYNE|REP|2010|NC|H|C|C00474536|27511|CARY|NC
H0NC05151|GARDNER, KEITH|REP|2010|NC|H|C||28601|HICKORY|NC
H0NC06126|TAYLOR, JAMES EDWARD II|REP|2010|NC|H|C|C00474353|28388|SOUTHERN PINES|NC
H0NC06134|TURNER, GREGORY SCOTT 'SAM'|DEM|2010|NC|H|C|C00477133|28144|SALISBURY|NC
H0NC06142|YOW, WILLIAM A (BILLY)|REP|2010|NC|H|C|C00476911|27406|GREENSBORO|NC
H0NC06159|MANGIN, JONATHAN D|REP|2010|NC|H|C|C00477760|27410|GREENSBORO|NC
H0NC06167|HINSON, CATHY BREWER|REP|2010|NC|H|C||27262|HIGH POINT|NC
H0NC06175|PHILLIPS, JEFFREY M|REP|2010|NC|H|C|C00479410|27455|GREENSBORO|NC
H0NC07090|WILKES, TIMOTHY ALAN|REP|2010|NC|H|C||28462|SUPPLY |NC
H0NC07108|PANTANO, ILARIO GREGORY|REP|2010|NC|H|C|C00475004|28411|WILMINGTON|NC
H0NC07116|GRIMES, JERRY|REP|2010|NC|H|C|C00476887|27530|GOLDSBORO|NC
H0NC08130|DAY, DARRELL L|REP|2010|NC|H|C|C00464867|28345|HAMLET|NC
H0NC08148|SWEENEY, THOMAS BLAIR|REP|2010|NC|H|C|C00465997|28277|CHARLOTTE|NC
H0NC08155|HUDDLESTON, LOUIS DOUGLASS|REP|2010|NC|H|C|C00466342|28305|FAYETTEVILLE|NC
H0NC08163|D'ANNUNZIO, TIMOTHY BRUCE|REP|2010|NC|H|C|C00467217|28376|RAEFORD|NC
H0NC08171|JORDAN, HAROLD P|REP|2010|NC|H|C|C00468751|28212|CHARLOTTE|NC
H0NC08189|PALISIN, ROBERT ERVIN|REP|2010|NC|H|C|C00471987|28027|CONCORD|NC
H0NC08197|JOHNSON, HAROLD NELSON|REP|2010|NC|H|C|C00472001|28025|CONCORD|NC
H0NC08205|SHAKIR, NANCY F CLARK|DEM|2010|NC|H|C|C00477331|28304|FAYETTEVILLE|NC
H0NC08213|CORNELISON, LEE T|REP|2010|NC|H|C|C00478446|28224|CHARLOTTE|NC
H0NC08221|HILL, THOMAS|LIB|2010|NC|H|C||28025|CONCORD|NC
H0NC08239|GRAVES, ANTHONY|UNK|2010|NC|H|C||28129|OAKBORO|NC
H0NC09138|DOCTOR, JEFFREY JAMES|DEM|2010|NC|H|C|C00467043|28173|MARVIN|NC
H0NC10151|KEADLE, JOHN SCOTT|REP|2010|NC|H|C|C00467308|28117|MOORESVILLE|NC
H0NC10169|PATTERSON, VANCE MARTIN|REP|2010|NC|H|C|C00472266|28655|MORGANTON|NC
H0NC10177|GREGORY, JEFFREY DALE|DEM|2010|NC|H|C|C00478933|28150|SHELBY|NC
H0NC10185|BOLDON, DAVID MICHAEL|REP|2010|NC|H|C|C00480285|28650|MAIDEN|NC
H0NC11084|EICHENBAUM, DAN|REP|2010|NC|H|C|C00470179|28906|MURPHY|NC
H0NC11092|WEST, KENNETH D|REP|2010|NC|H|C|C00471094|28904|HAYESVILLE|NC
H0NC11100|NEWMAN, GREGORY A|REP|2010|NC|H|C|C00473256|28793|HENDERSONVILLE|NC
H0NC11118|MILLER, JEFFERY LANE|REP|2010|NC|H|C|C00474858|28739|HENDERSONVILLE|NC
H0NC11126|HOWARD, JAMES J|REP|2010|NC|H|C|C00476267|28734|FRANKLIN|NC
H0NC11134|WILSON, AIXA|DEM|2010|NC|H|C||28806|ASHEVILLE|NC
H0NC11142|KRAUSE, ED|REP|2010|NC|H|C||28752|MARION|NC
H0NC12066|JOHNSON, PAUL ALLEN|REP|2010|NC|H|C|C00466987|27295|LEXINGTON|NC
H0NC12074|CECIL, LON VERNON|LIB|2010|NC|H|C|C00468777|27265|HIGH POINT|NC
H0NC12082|GILLENWATER, WILLIAM DEAN 'DOC'|REP|2010|NC|H|C|C00470211|27407|GREENSBORO|NC
H0NC12090|CUMBIE, SCOTT|REP|2010|NC|H|C||27114|WINSTON-SALEM|NC
H0NC12108|DORITY, GREG|REP|2010|NC|H|C||27889|WASHIGNTON|NC
H0NC13015|RANDALL, WILLIAM ALFRED MR. II|REP|2010|NC|H|C|C00465096|27587|WAKE FOREST|NC
H0NC13023|REEVES, RALPH BERNARD III|REP|2010|NC|H|C|C00474791|27609|RALEIGH|NC
H0NC13031|HUFFMAN, DANIEL BAXTER II|REP|2010|NC|H|C|C00475251|27587|WAKE FOREST|NC
H0NC13049|HURLEY, FRANK|REP|2010|NC|H|C||27517|CHAPEL HILL|NC
H0NC13056|HARDESTY, JAMES ANTHONY|IND|2010|NC|H|C|C00478891|27545|KNIGHTDALE|NC
H0NC13064|SMITH-KEARNEY, VANESSA MCGEE|DEM|2012|NC|H|C|C00490490|27288|EDEN|NC
H0ND00127|SCHAFFNER, PAUL JAMES|REP|2010|ND|H|C||58503|BISMARCK|ND
H0ND00135|BERG, RICHARD A|REP|2010|ND|H|C|C00474619|58106|FARGO|ND
H0ND00143|DONAGHE, JD|REP|2010|ND|H|C|C00481218|58746|KENMARE|ND
H0ND01026|CRAMER, KEVIN|REP|2010|ND|H|C|C00474569|58502|BISMARCK|ND
H0NE01054|KRAUTER, STANLEY E|DEM|2010|NE|H|C|C00477810|68508|LINCOLN|NE
H0NE01062|HARPER, IVY|DEM|2010|NE|H|C|C00479295|68506|LINCOLN|NE
H0NE01070|TUREK, JESSICA LYNN|DEM|2010|NE|H|C||68507|LINCOLN|NE
H0NE01088|YATES, SHERMAN|DEM|2010|NE|H|C||68508|LINCOLN|NE
H0NE01096|BODIE, RALPH M|REP|2010|NE|H|C||68381|LIBERTY|NE
H0NE01104|HUNT, DAVID LYNN|REP|2010|NE|H|C|C00479535|68008|BLAIR|NE
H0NE02136|SAKALOSKY, MATTHEW JAMES|REP|2010|NE|H|C|C00461905|68130|OMAHA|NE
H0NE02144|WHITE, THOMAS M.|DEM|2010|NE|H|C|C00464206|68104|OMAHA|NE
H0NE02151|ODOM, JERRY ALAN|REP|2010|NE|H|C|C00474882|68138|OMAHA|NE
H0NE03175|DAVIS, REBEKAH ELIZABETH|DEM|2010|NE|H|C|C00459677|69301|ALLIANCE|NE
H0NE03183|LARSON, ROBERT CHARLES|DEM|2010|NE|H|C|C00466367|68949|HOLDREGE|NE
H0NE03191|PARKER, DENNIS L|REP|2010|NE|H|C|C00474254|68601|COLUMBUS|NE
H0NE03209|HILL, DANIEL NATHAN|OTH|2010|NE|H|C|C00485797|68801|GRAND ISLAND|NE
H0NH01209|BESTANI, ROBERT MARTIN|REP|2010|NH|H|C|C00458216|03857|NEWMARKET|NH
H0NH01217|GUINTA, FRANK|REP|2010|NH|H|C|C00461350|03104|MANCHESTER|NH
H0NH01225|ASHOOH, RICHARD E|REP|2010|NH|H|C|C00473538|03110|BEDFORD|NH
H0NH01233|KOHLHOFER, ANDREW P.|REP|2010|NH|H|C||03044|FREMONT|NH
H0NH01241|PARENT, RICHARD CHARLES|REP|2010|NH|H|C|C00485516|03896|WOLFEBORO FALLS|NH
H0NH01258|RONDEAU, KEVIN|REP|2010|NH|H|C||03866|ROCHESTER|NH
H0NH01266|HODSON, PHILIP|LIB|2010|NH|H|C||03102|MANCHESTER|NH
H0NH02017|BASS, CHARLES F.|REP|2010|NH|H|O|C00302570|03458|PETERBOROUGH|NH
H0NH02165|MANNINO, LEONARD D JR|REP|2010|NH|H|O|C00460568|03055|MILFORD|NH
H0NH02173|FERNALD, MARK|DEM|2010|NH|H|O|C00463307|03458|SHARON|NH
H0NH02181|KUSTER, ANN MCLANE|DEM|2010|NH|H|O|C00462861|03329|HOPKINTON|NH
H0NH02199|DEJOIE, JOHN|DEM|2010|NH|H|O|C00466052|03301|CONCORD|NH
H0NH02207|GIUDA, ROBERT|REP|2010|NH|H|O|C00468348|03279|WARREN|NH
H0NH02215|SWETT, KATRINA|DEM|2010|NH|H|O|C00431502|03304|BOW|NH
H0NH02223|SONNER, WESLEY MICHAEL JR|REP|2010|NH|H|O|C00483537|03057|MONT VERNON|NH
H0NH02231|VANBLOMMESTEYN, TIMOTHY|IND|2010|NH|H|O|C00484022|03287|WILMOT|NH
