CAND_ID|CAND_NAME|CAND_PTY_AFFILIATION|CAND_ELECTION_YEAR|CAND_ELECTION_STATE|CAND_ELECTION_TYPE|CAND_INCUMBENT_STATUS|CAND_PCC|CAND_ZIP|CAND_CITY|CAND_STATE
H2UT03157|WILSON, CHARLES M|IND|1992|UT|H|C||84058|OREM|UT
H2VA01017|BATEMAN, HERBERT H|REP|1992|VA|H|I|C00150425|23606|NEWPORT NEWS|VA
H2VA01041|MCGLENNON, JOHN J|DEM|1984|VA|H|C|C00177279|23185|WILLIAMSBURG|VA
H2VA01058|MACLEAY, DONALD L JR|IND|1992|VA|H|C|C00270256|22405|FREDERICKSBURG|VA
H2VA02023|CHAPMAN, JAMES L IV|REP|1992|VA|H|C|C00262352|23455|VIRGINIA BEACH|VA
H2VA02031|OTTINGER, EWIN ALLEN|REP|1992|VA|H|C|C00264168|23507|NORFOLK|VA
H2VA03013|WALDROP, JOHN A JR|DEM|1982|VA|H|C|C00158923|23227|RICHMOND|VA
H2VA03021|CUNNINGHAM, JEAN WOODEN|DEM|1992|VA|H|O|C00260166|23223|RICHMOND|VA
H2VA03039|EPPS, JACQUELINE G|DEM|1992|VA|H|O|C00260455|23227|RICHMOND|VA
H2VA03047|JENKINS, DANIEL|REP|1992|VA|H|O|C00265090|23220|RICHMOND|VA
H2VA04011|SISISKY, NORMAN|DEM|1992|VA|H|I|C00153478|23805|PETERSBURG|VA
H2VA04029|"ZEVGOLIS, ANTHONY JAMES ""TONY"""|REP|1992|VA|H|C|C00268441|23860|HOPEWELL|VA
H2VA05018|HURLBURT, WILLIAM A|REP|1992|VA|H|C|C00260257|24112|MARTINSVILLE|VA
H2VA05026|TANNER, WILLIAM JACOB (BILL TANNER)|REP|1992|VA|H|C|C00264473|23917|PALMER SPRINGS|VA
H2VA06040|OLIN, JAMES RANDOLPH|DEM|1992|VA|H|C|C00156570|24014|ROANOKE|VA
H2VA06073|EDWARDS, JOHN SAUL|DEM|1992|VA|H|O|C00259580|24033|ROANOKE|VA
H2VA06115|GOODLATTE, ROBERT W|REP|1992|VA|H|O|C00257956|24011|ROANOKE|VA
H2VA06123|OREBAUGH, PHOEBE M|REP|1992|VA|H|O|C00258426|22815|BROADWAY|VA
H2VA06131|MUSSELWHITE, STEPHEN ALAN|DEM|1992|VA|H|O|C00259002|24179|VINTON|VA
H2VA06149|FISHWICK, JOHN P JR|DEM|1992|VA|H|O|C00259358|24011|ROANOKE|VA
H2VA06156|ERIKSON, DONNA VANCE|REP|1992|VA|H|O|C00265967|24056|LYNCHBURG|VA
H2VA06164|MOODY, GERALD E|DEM|1992|VA|H|O||24012|ROANOKE|VA
H2VA06172|LYNCH, JOSEPH GEORGE|DEM|1992|VA|H|O||22801|HARRISONBURG|VA
H2VA07014|DORRIER, LINDSAY G JR|DEM|1982|VA|H|C|C00158550|22901|CHARLOTTESVILLE|VA
H2VA07030|ALLEN, GEORGE F|REP|1992|VA|H|O|C00252734|22936|EARLYSVILLE|VA
H2VA07048|SLAUGHTER, D FRENCH III|REP|1992|VA|H|C|C00252775|22911|CHARLOTTESVILLE|VA
H2VA07055|SLAUGHTER, KATHARINE E|DEM|1992|VA|H|O|C00253476|22901|CHARLOTTESVILLE|VA
H2VA07063|REED, TRAVIS DEAN|DEM|1992|VA|H|C|C00254177|22611|BERRYVILLE|VA
H2VA07071|GREEN, WILKE|DEM|1992|VA|H|C||22601|WINCHESTER|VA
H2VA07089|GRAZIANO, MICHAEL DAVID|UNK|1991|VA|H|C|C00253799|22942|GORDONSVILLE|VA
H2VA07097|TORRICE, JOHN ALFONSO|IND|1992|VA|H|O|C00254524|22405|FREDERICKSBURG|VA
H2VA08046|VASAPOLI, JOSEPH VINCENT|REP|1992|VA|H|C|C00257154|22206|ARLINGTON|VA
H2VA08053|MCSLARROW, KYLE EUGENE|REP|1992|VA|H|C|C00258004|22201|ARLINGTON|VA
H2VA08061|CLEVELAND, WILLIAM C|REP|1992|VA|H|C|C00260356|22305|ALEXANDRIA|VA
H2VA08079|WEST, ALVIN OLAF|IND|1992|VA|H|C|C00272690|22207|ARLINGTON|VA
H2VA09010|BOUCHER, FREDERICK CARLYLE|DEM|1992|VA|H|I|C00178418|24210|ABINGDON|VA
H2VA09028|RIDDLE, JASPER ANDY DR|REP|1992|VA|H|C|C00257428|24243|DRYDEN|VA
H2VA09036|BELL, GEORGE H|REP|1992|VA|H|C|C00260950|24060|BLACKSBURG|VA
H2VA09044|WEDDLE, L GARRETT|REP|1992|VA|H|C|C00266155|24143|RADFORD|VA
H2VA09051|"SHECKLER, LEWIS R ""LEW"""|REP|1992|VA|H|C|C00269217|24141|RADFORD|VA
H2VA10042|MCLAUGHLIN, EDWARD DANIEL JR|DEM|1982|VA|H|C|C00156786|22101|MCLEAN|VA
H2VA10059|VICKERY, RAYMOND E JR|DEM|1992|VA|H|C|C00270637|22181|VIENNA|VA
H2VA11016|BUTLER, HENRY N|REP|1992|VA|H|O|C00257113|22015|BURKE|VA
H2VA11024|HYLAND, JAMES EDWARD|REP|1992|VA|H|O|C00257832|22124|OAKTON|VA
H2VA11032|ROLLISON, JOHN A III|REP|1992|VA|H|O|C00259465|22191|WOODBRIDGE|VA
H2VA11040|ROHRKEMPER, STEPHEN F|REP|1992|VA|H|O|C00261115|22043|FALLS CHURCH|VA
H2VA11057|KHIM, JAY W|REP|1992|VA|H|O|C00261040|22003|ANNANDALE|VA
H2VA11065|DAY, THOMAS FRANKLIN II|REP|1992|VA|H|O|C00261073|22070|HERNDON|VA
H2VA11073|SILJANDER, MARK D|REP|1992|VA|H|O|C00261636|22066|GREAT FALLS|VA
H2VA11081|BYRNE, LESLIE L|DEM|1992|VA|H|O|C00261826|22044|FALLS CHURCH|VA
H2VA11099|MITCHELL, PERRY J|IND|1992|VA|H|O|C00264069|22015|BURKE|VA
H2VA11107|SCHLAFLY, ANDREW LAYTON|REP|1992|VA|H|O|C00264341|22181|VIENNA|VA
H2VA11123|NARRO, ARTHUR THOMAS|IND|1992|VA|H|O|C00278119|22015|BURKE|VA
H2VI00033|FRAZER, VICTOR O|IND|1992|VI|H|C|C00268052|00801|ST THOMAS|VI
H2VT00052|SINCLAIR, RALPH H|REP|1992|VT|H|C|C00250746|05701|RUTLAND|VT
H2VT00060|WENNBERG, JEFFREY N|REP|1992|VT|H|C|C00258384|05701|RUTLAND|VT
H2VT01019|KAPLAN, MARK ALAN|DEM|1982|VT|H|C|C00145417|05401|BURLINGTON|VT
H2VT01027|YOUNG, LEWIS|DEM|1992|VT|H|C||05301|BRATTLEBORO|VT
H2VT01035|DEWEY, JOHN|UNK|1992|VT|H|C||05055|NORWICH|VT
H2VT01043|MILLER, DOUGLAS M|UNK|1992|VT|H|C||05602|MONTPELIER|VT
H2VT03015|VALENTINE, JOHN L.|UNK|1992|VT|H|C||84605|PROVO|VT
H2WA00023|TAMBLYN, GEORGE OLVER|DEM|1992|WA|H|O|C00260232|98006|BELLEVUE|WA
H2WA01021|PATTEN, DICK|REP|1982|WA|H|C|C00159715|98125|SEATTLE|WA
H2WA01054|CANTWELL, MARIA E|DEM|1992|WA|H|O|C00260869|98043|MOUNTLAKE TERRACE|WA
H2WA01062|NELSON, GARY A|REP|1992|WA|H|O|C00261222|98020|EDMONDS|WA
H2WA01070|DAVENPORT, PETER BARNES|REP|1992|WA|H|O||98145|SEATTLE|WA
H2WA01088|DAHL, JOHN KENNETH|REP|1992|WA|H|O|C00265835|98117|SEATTLE|WA
H2WA01096|GARDNER, MARK K|REP|1992|WA|H|O|C00267419|98020|EDMONDS|WA
H2WA01104|FLEMING, ANNE|UNK|1992|WA|H|O||98034|KIRKLAND|WA
H2WA02011|HOUCHEN, JOAN C|REP|1982|WA|H|C|C00157917|98292|CAMANO ISLAND|WA
H2WA02029|MONTGOMERY, DAVID R|REP|1992|WA|H|C|C00257972|98274|SULTAN|WA
H2WA02037|ERWIN, TIMOTHY J|REP|1992|WA|H|C|C00265116|98012|BOTHELL|WA
H2WA02045|METCALF, JACK|REP|1992|WA|H|C|C00265348|98260|LANGLEY|WA
H2WA02052|BUSSE, RICHARD|REP|1992|WA|H|C|C00267195|98225|BELLINGHAM|WA
H2WA02060|DEXTER, RODERICK M|IND|1992|WA|H|C|C00274316|98226|BELLINGHAM|WA
H2WA02078|LEIBRANT, KAREN|UNK|1992|WA|H|C||98247|EVERSON|WA
H2WA02086|DEGROOT, NICO M|UNK|1992|WA|H|C||98226|BELLINGHAM|WA
H2WA02094|"SADOWSKI, FRANK D ""DON"""|DEM|1992|WA|H|C||98273|MOUNT VERNON|WA
H2WA03019|ROBISON, BERYL POWERS|REP|1982|WA|H|C|C00148825|98632|LONGVIEW|WA
H2WA03043|FISKE, PAT|REP|1992|WA|H|C|C00262568|98661|VANCOUVER|WA
H2WA03050|O'REILLY, CHUCK|DEM|1992|WA|H|C||98531|CENTRALIA|WA
H2WA04033|JESERNIG, JAMES M|DEM|1992|WA|H|O|C00256990|99336|KENNEWICK|WA
H2WA04041|"HASTINGS, RICHARD ""DOC"""|REP|1992|WA|H|O|C00258525|99301|PASCO|WA
H2WA04058|SULLIVAN, JEFFREY C|REP|1992|WA|H|O|C00258947|98908|YAKIMA|WA
H2WA04066|MCLEAN, ALEXANDER WILLIAM|REP|1992|WA|H|O|C00259275|98830|MANSFIELD|WA
H2WA04074|ALMON, WILLIAM F|REP|1992|WA|H|O|C00260422|98908|YAKIMA|WA
H2WA04082|"WALKENHAUER, JOSEPH ""JOE"" HENRY"|DEM|1992|WA|H|O|C00268474|98907|YAKIMA|WA
H2WA04090|INSLEE, JAY ROBERT|DEM|1992|WA|H|O|C00265959|98942|SELAH|WA
H2WA05022|SOMMERS, DUANE|REP|1992|WA|H|C|C00263764|99203|SPOKANE|WA
H2WA05030|MATHESON, DOUGLASS LEE|DEM|1992|WA|H|C|C00265918|99207|SPOKANE|WA
H2WA06012|HALEY, THEODORE REUBEN MD|REP|1982|WA|H|C|C00148221|98499|TACOMA|WA
H2WA06046|CHRISTIANI, EARL DENNIS|DEM|1992|WA|H|C|C00273383|98407|TACOMA|WA
H2WA06053|PHILLIPS, LAURI J|REP|1992|WA|H|C|C00274225|98407|TACOMA|WA
H2WA06061|DONNELLY, TOM|IND|1992|WA|H|C|C00275107|98366|PORT ORCHARD|WA
H2WA06079|HOFFMANN, ERIC H|UNK|1992|WA|H|C||98312|BREMERTON|WA
H2WA06087|HORRIGAN, JIM|LIB|1992|WA|H|C||98407|TACOMA|WA
H2WA07036|HAMPSON, GLENN C|REP|1992|WA|H|C|C00271668|98105|SEATTLE|WA
H2WA07044|GLUMAZ, PAUL|IND|1992|WA|H|C||98105|SEATTLE|WA
H2WA07051|YEAGER, KENNETH EDWARD|DEM|1992|WA|H|C|C00274563|98103|SEATTLE|WA
H2WA08018|CHANDLER, ROD|REP|1992|WA|H|C|C00150565|20515|WASHINGTON|DC
H2WA08026|EBERLE, BOB|REP|1984|WA|H|C|C00189571|98133|SEATTLE|WA
H2WA08075|DUNN, JENNIFER B|REP|1992|WA|H|O|C00256131|98006|BELLEVUE|WA
H2WA08083|CAMPBELL, MICHAEL ERIC|REP|1992|WA|H|O|C00258905|98027|ISSAQUAH|WA
H2WA08091|FERGUSON, ROY A|REP|1992|WA|H|O|C00260380|98008|BELLEVUE|WA
H2WA08109|GALLAND, GUY MARTIN|IND|1992|WA|H|O|C00260489|98007|BELLEVUE|WA
H2WA08117|ROACH, PAM|REP|1992|WA|H|O|C00261768|98002|AUBURN|WA
H2WA08125|ADAMS, ROBERT E|IND|1992|WA|H|O|C00270900|98005|BELLEVUE|WA
H2WA08133|LYDA, PETER|UNK|1992|WA|H|O|C00278697|98027|ISSAQUAH|WA
H2WA09016|BARDEN, PAUL|REP|1992|WA|H|O|C00254029|98166|SEATTLE|WA
H2WA09024|KREIDLER, MYRON BRADFORD (MIKE)|DEM|1992|WA|H|O|C00260877|98503|OLYMPIA|WA
H2WA09032|VON REICHBAUER, PETER|REP|1992|WA|H|O|C00268177|98063|FEDERAL WAY|WA
H2WA09040|MCDONNELL, TIMOTHY ALLAN|DEM|1992|WA|H|O|C00275081|98032|KENT|WA
H2WA09057|WILSON, BRIAN|IND|1992|WA|H|O|C00278465|98390|SUMNER|WA
H2WA09065|BRILL, TIMOTHY|IND|1992|WA|H|O||98387|SPANAWAY|WA
H2WA09073|HILL, RICHARD MERLIN|DEM|1992|WA|H|O|C00275255|98444|TACOMA|WA
H2WA36019|ARMSTRONG,SETH|DEM|1992|WA|H|C|||SEATTLE|WA
H2WI00011|HELMS, CATHERINE LOUISE|DEM|1992|WI|H|C|C00264903|||
H2WI01019|JANSSON, PETER N|REP|1984|WI|H|C|C00158030|53402|RACINE|WI
H2WI01035|NEUMANN, MARK W|REP|1992|WI|H|C|C00256032|53546|JANESVILLE|WI
H2WI01043|ELMER, KENNETH|REP|1992|WI|H|C|C00272369|53536|EVANSVILLE|WI
H2WI02017|JOHNSON, JIM JAY|REP|1982|WI|H|C|C00145219|53530|DARLINGTON|WI
H2WI02041|CLARENBACH, DAVID ERIC|DEM|1992|WI|H|C|C00250118|53703|MADISON|WI
H2WI02058|CHVALA, CHARLES J|DEM|1992|WI|H|C|C00251652|53714|MADISON|WI
H2WI02066|DEER, ADA ELIZABETH|DEM|1992|WI|H|C|C00259341|53711|MADISON|WI
H2WI02074|SCHUMACHER, JOSEPH E.|IND|1992|WI|H|C||53955|POYNETTE|WI
H2WI03031|SCHULTZ, DONALD B|DEM|1992|WI|H|C|C00272021|54017|NEW RICHMOND|WI
H2WI03049|SACIA, PAUL RUSSELL|DEM|1992|WI|H|C|C00275552|54601|LACROSSE|WI
H2WI03056|EVENSON, JAY B.|IND|1992|WI|H|C||54612|ARCADIA|WI
H2WI04013|ADELMAN, LYNN S|DEM|1984|WI|H|C|C00174441|53151|NEW BERLIN|WI
H2WI04054|WASHBURN, JOHN|LIB|1992|WI|H|C||53031|HALES CORNERS|WI
H2WI05028|KESSLER, FREDERICK P|DEM|1992|WI|H|O|C00257881|53211|SHOREWOOD|WI
H2WI05051|MOODY, JIM|DEM|1990|WI|H|C|C00150813|20515|WASHINGTON|DC
H2WI05101|PITTS, ORVILLE EDWIN|DEM|1982|WI|H|C|C00158790|53209|MILWAUKEE|WI
H2WI05143|MAROTTA, MARC J|DEM|1992|WI|H|O|C00252981|53202|MILWAUKEE|WI
H2WI05150|BARRETT, THOMAS MARK|DEM|1992|WI|H|O|C00253930|53210|MILWAUKEE|WI
H2WI05168|BAKER, JOSEPH WILLIAM|REP|1992|WI|H|O|C00254243|53216|MILWAUKEE|WI
H2WI05176|SHINDELL, SIDNEY|REP|1992|WI|H|O|C00261834|53202|MILWAUKEE|WI
H2WI05184|JOHNSON, MARLENE E|UNK|1992|WI|H|O||53212|MILWAUKEE|WI
H2WI05192|DAY, ROBERT A|REP|1992|WI|H|O|C00270074|53233|MILWAUKEE|WI
H2WI05200|BARBIAN, FRED JACOB|REP|1992|WI|H|O|C00270876|53226|WAUWATOSA|WI
H2WI05218|WILSON, GERALD DODD|DEM|1992|WI|H|O||53225|MILWAUKEE|WI
H2WI05226|LOVELACE, WILLIE GENE|REP|1992|WI|H|O|C00274654|53206|MILWAUKEE|WI
H2WI06034|GEIER, MICHAEL DUANE|DEM|1992|WI|H|C||54648|NORWALK|WI
H2WI06042|LAUTENSCHLAGER, PEGGY A|DEM|1992|WI|H|C|C00271049|54935|FOND DU LAC|WI
H2WI07016|ZIMMERMANN, BERNARD A|REP|1982|WI|H|C|C00161463|54449|MARSHFIELD|WI
H2WI07024|VANNES, DALE RICHARD|REP|1992|WI|H|C|C00270728|54474|ROTHSCHILD|WI
H2WI09020|MARLOW, DAVID ELLSWORTH|IND|1992|WI|H|C|C00269993|53029|HARTLAND|WI
H2WI09038|BUXTON, INGRID KITTRIDGE|DEM|1992|WI|H|C|C00271262|53045|BROOKFIELD|WI
H2WI09046|MILLIKIN, JEFFREY HOLT|LIB|1992|WI|H|C||53005|BROOKFIELD|WI
H2WI09053|HUEBNER, KARL|IND|1992|WI|H|C||53178|SULLIVAN|WI
H2WV01029|MOLLOHAN, ALAN BOWLBY|DEM|1992|WV|H|I|C00151456|26554|FAIRMONT|WV
H2WV02019|STAGGERS, HARLEY ORRIN JR|DEM|1992|WV|H|C|C00148668|26726|KEYSER|WV
H2WV02084|FOSTER, RONALD POLK|REP|1992|WV|H|C|C00259739|25213|WINFIELD|WV
H2WV02092|CARVOTTA, SAMUEL|REP|1992|WV|H|C||25401|MARTINSBERG|WV
H2WV02100|CRAVOTTA, SAMUEL A|REP|1992|WV|H|C|C00276667|25401|MARTINSBURG|WV
H2WV03025|WISE, ROBERT E JR|DEM|1992|WV|H|I|C00152603|25045|CLENDENIN|WV
H2WV03033|MELTON, G KEMP|DEM|1982|WV|H|C|C00154898|25304|CHARLESTON|WV
H2WV03041|WALDMAN, BENJAMIN SCOTT|REP|1992|WV|H|C|C00271015|24983|UNION|WV
H2WY00034|HERSCHLER, JONATHAN MD|DEM|1992|WY|H|C|C00268169|82833|BIG HORN|WY
H2WY00042|CARROLL, CHARLES|DEM|1992|WY|H|C||82003|CHEYENNE|WY
H2WY00059|DALZELL, MICHAEL S|DEM|1992|WY|H|C||82070|LARAMIE|WY
H2WY00067|HUIDEKOPER, JAMES W|DEM|1992|WY|H|C|C00273888|83014|WILSON|WY
H2WY00075|JONES, EMMETT J|DEM|1992|WY|H|C|C00273722|82649|SHOSHONI|WY
H2WY00083|WASHAKIE, JOHN|DEM|1992|WY|H|C||82514|FORT WASHAKIE|WY
H4AK00016|DAHL, THOMAS H|DEM|1984|AK|H|C|C00174664|99502|ANCHORGE|AK
H4AK00024|BEGICH, MARGARET (PEGGE)|DEM|1986|AK|H|C|C00203075|99501|ANCHORAGE|AK
H4AL01016|ALEXANDER, DAN C JR|DEM|1984|AL|H|C|C00169797|36606|MOBILE|AL
H4AL01032|CALLAHAN, HERBERT L|REP|1992|AL|H|I|C00176560|36693|MOBILE|AL
H4AR02034|COLLINS, THEDFORD LAVON|DEM|1984|AR|H|C|C00178442|72206|LITTLE ROCK|AR
H4AR02083|TAYLOR, JAMES R|IND|1984|AR|H|C|C00192591|72225|LITTLE ROCK|AR
H4AR02091|ROBINSON, TOMMY FRANKLIN|REP|1990|AR|H|C|C00205617|72203|LITTLE ROCK|AR
H4AS00028|AMOEUALOGO SALANOA, SOLI|REP|1988|AS|H|C|C00211474|96799|PAGO PAGO|AS
H4AZ02010|SWEENEY, JOSEPH D|UNK|1992|AZ|H|C|C00231332|85705|TUCSON|AZ
H4CA04011|WALTRIP, STEPHEN MARSHALL|REP|1984|CA|H|C|C00178483|95621|CITRUS HEIGHTS|CA
H4CA05067|HOWARD, DUNCAN LENT|REP|1983|CA|H|C|C00167528|94115|SAN FRANCISCO|CA
H4CA05091|LANTZ, EVELYN K|DEM|1986|CA|H|C|C00167791|94122|SAN FRANCISCO|CA
H4CA06016|BINDERUP, DOUGLAS FREDRICK|REP|1984|CA|H|C|C00177584|94941|MILL VALLEY|CA
H4CA06032|BAKA, GREGORY VINCENT|REP|1984|CA|H|C|C00182386|94903|SAN RAFAEL|CA
H4CA08012|HEFFERAN, ROGER L|REP|1986|CA|H|C|C00197178|94611|OAKLAND|CA
H4CA08038|CLEAVER, ELDRIDGE LEROY|IND|1984|CA|H|C|C00185371|94705|BERKELEY|CA
H4CA12014|CARNOY, MARTIN|DEM|1984|CA|H|C|C00181677|94025|MENLO PARK|CA
H4CA17021|FARR, SAM|DEM|1993|CA|H|C|C00279372|95814|SACRAMENTO|CA
H4CA18011|EWEN, DALE L|UNK|1984|CA|H|C|C00185983|95370|SONORA|CA
H4CA23011|WATERS, MAXINE|DEM|1992|CA|H|I|C00167585|90044|LOS ANGELES|CA
H4CA23037|MAZZI, FRANK|REP|1984|CA|H|C|C00178665|90049|LOS ANGELES|CA
H4CA23045|PARRISH, CLAUDE|REP|1984|CA|H|C|C00179903|91356|TARZANA|CA
H4CA27012|SCRIBNER, ROBERT B|REP|1986|CA|H|C|C00181222|90272|PACIFIC PALISADES|CA
H4CA27038|ALLEN, LIONEL|DEM|1992|CA|H|C|C00183806|90066|LOS ANGELES|CA
H4CA29026|EVANS, MERVIN LEON|DEM|1988|CA|H|C|C00214932|90051|LOS ANGELES|CA
H4CA30016|GOMEZ, RICHARD|REP|1984|CA|H|C|C00180794|90640|MONTEBELLO|CA
H4CA30024|"DANIELSON, GLADYS C ""CANDY"""|DEM|1984|CA|H|C|C00181495|91754|MONTEREY PARK|CA
H4CA32012|FIOLA, ROGER E|REP|1984|CA|H|C|C00179069|90242|DOWNEY|CA
H4CA44033|LAHAYE, RICHARD P JR|REP|1984|CA|H|C|C00185215|92116|SAN DIEGO|CA
H4CA45014|GUTHRIE, DAVID E|DEM|1984|CA|H|C|C00181461|92107|SAN DIEGO|CA
H4CO03027|MITCHELL, W|DEM|1984|CO|H|C|C00179283|81224|CRESTED BUTTE|CO
H4CO03035|SOASH, RICHARD M|DEM|1984|CO|H|C|C00181099|80477|STEAMBOAT SPRINGS|CO
H4CT03017|SCOTT, TOM|REP|1992|CT|H|C|C00261008|06460|MILFORD|CT
H4CT05012|MILLER, FREDERICK V|REP|1984|CT|H|C|C00174151|06896|REDDING|CT
H4CT05038|SCHLESINGER, ALAN R|REP|1990|CT|H|C|C00239673|06418|DERBY|CT
H4FL02021|STINSON, GENE A|DEM|1984|FL|H|C|C00189530|32316|TALLAHASSEE|FL
H4FL07012|KAVOUKLIS, MICHAEL NICHOLAS|REP|1984|FL|H|C|C00185595|33629|TAMPA|FL
H4FL08028|KENT, ROBERT|DEM|1984|FL|H|C|C00188953|33706|TREASURE ISLAND|FL
H4FL10032|ROBERTS, GENE|DEM|1984|FL|H|C|C00187757|33803|LAKELAND|FL
H4FL15023|HUMPHREY, WILLIAM EARL|DEM|1984|FL|H|C|C00179325|33309|OAKLAND PARK|FL
H4FL18019|ESTRELLA, EVELIO S|REP|1988|FL|H|C|C00184234|33145|MIAMI|FL
H4FL19017|REINSPRECHT, RUDY|REP|1984|FL|H|C|C00185496|33156|MIAMI|FL
H4GA01013|DOWNING, ERIE LEE|REP|1984|GA|H|C|C00192666|31401|SAVANNAH|GA
H4GA04017|SWINDALL, PATRICK L|REP|1988|GA|H|C|C00171819|20515|WASHINGTON|DC
H4GA04033|WILLIAMS, JOHN FORREST|DEM|1986|GA|H|C|C00209619|30058|LITHONIA|GA
H4GA05014|BEAL, ALVEDA KING|DEM|1986|GA|H|C|C00183582|30303|ATLANTA|GA
H4GA05048|WILLIAMS, HOSEA LORENZO|DEM|1984|GA|H|C|C00186163|30317|ATLANTA|GA
H4GA06012|JOHNSON, GERALD L|DEM|1984|GA|H|C|C00181503|30117|CARROLLTON|GA
H4GA06046|PEARSON, GLADYS LOUISE|DEM|1986|GA|H|C|C00209577|30349|COLLEGE PARK|GA
H4GA07036|HUNTINGTON, MICHAEL GLEN|UNK|1983|GA|H|C|C00171082|30339|ATLANTA|GA
H4GA07051|DAY, LON L JR|DEM|1983|GA|H|C|C00170985|30328|ATLANTA|GA
H4GA07077|FINCHER, DAN|DEM|1983|GA|H|C|C00171017|30161|ROME|GA
H4GA07127|CHILDERS, PEGGY ANN|DEM|1983|GA|H|C|C00171074|30064|MARIETTS|GA
H4GA07135|DARDEN, GEORGE (BUDDY)|DEM|1992|GA|H|I|C00170431|30064|MARIETTA|GA
H4GA07218|BRONSON, WILLIAM E|REP|1984|GA|H|C|C00190579|30064|MARIETTA|GA
H4GA07242|HERRIOTT, ROBERT PAUL|REP|1994|GA|H|C|C00282400|30180|VILLA RICA|GA
H4GA09016|COFER, FRANK HOBART JR|REP|1984|GA|H|C|C00187898|30548|HOSCHTON|GA
H4HI01019|BEARD, WILLARD FREDERICK|REP|1984|HI|H|C|C00189290|96818|HONOLULU|HI
H4IA03016|JOHNSTON, JOSEPH CHRISTIAN|DEM|1984|IA|H|C|C00183947|52340|TIFFIN|IA
H4IA04014|EYCHANER, RICHARD CARL|REP|1984|IA|H|C|C00178434|50316|DES MOINES|IA
H4IA04030|LOCKARD, ROBERT RAY|REP|1986|IA|H|C|C00184069|50311|DES MOINES|IA
H4IA05052|FITZGERALD, JEROME D|DEM|1984|IA|H|C|C00173674|50501|FORT DODGE|IA
H4IA05078|LIGHTFOOT, JIM ROSS|REP|1992|IA|H|I|C00175398|51601|SHENANDOAH|IA
H4IA05086|HALL, TOM|REP|1984|IA|H|C|C00185280|51443|GLIDDEN|IA
H4IA06035|FLANNEGAN, MICHAEL FRANCIS|DEM|1984|IA|H|C|C00185363|50536|EMMETSBURG|IA
H4IL01014|"PALMER, LUTRELLE F ""LU"""|DEM|1983|IL|H|C|C00168591|60653|CHICAGO|IL
H4IL01022|HAYES, CHARLES A|DEM|1992|IL|H|I|C00262220|60620|CHICAGO|IL
H4IL01030|BULLOCK, LARRY S|DEM|1984|IL|H|C|C00167833|60616|CHICAGO|IL
H4IL01055|RABY, AL|DEM|1983|IL|H|C|C00168260|60637|CHICAGO|IL
H4IL01089|PREACELY, DIANE|REP|1983|IL|H|C|C00168690|60615|CHICAGO|IL
H4IL01188|STERDIVANT, JAMES HAROLD|DEM|1986|IL|H|C||60617|CHICAGO|IL
H4IL03028|JONES, ARTHUR JOSEPH|REP|1992|IL|H|C|C00263533|60629|CHICAGO|IL
H4IL03036|MURPHY, RICHARD D.|REP|1992|IL|H|C|C00188714|60620|CHICAGO|IL
H4IL07011|WILSON, JERALD|IND|1986|IL|H|C|C00193078|60607|CHICAGO|IL
H4IL07029|GOMEZ, JOSEPH|DEM|1984|IL|H|C|C00171777||CHICAGO|IL
H4IL07037|DAVIS, DANNY K|DEM|1988|IL|H|C|C00172619|60644|CHICAGO|IL
H4IL07045|MONROE, E DENARDO|DEM|1984|IL|H|C|C00182436||CHICAGO|IL
H4IL07060|BEVEL, JAMES LUTHER|REP|1984|IL|H|C|C00189837|60608|CHICAGO|IL
H4IL09017|SOHN, HERBERT MD|REP|1992|IL|H|C|C00174680|60640|CHICAGO|IL
H4IL11021|THEUSCH, CHARLES JOSEPH|REP|1984|IL|H|C|C00178806|60641|CHICAGO|IL
H4IL11047|SCHMITT, DAN|REP|1992|IL|H|O|C00182691|60630|CHICAGO|IL
H4IL12011|LA FLAMME, EDWARD J|DEM|1984|IL|H|C|C00179085|60073|ROUND LAKE|IL
H4IL13027|KOPITKE, KYLE KENLEY|REP|1984|IL|H|C|C00171355|60540|NAPERVILLE|IL
H4IL13043|FAWELL, HARRIS W|REP|1992|IL|H|I|C00174524|60540|NAPERVILLE|IL
H4IL13050|NELSON, DIANA|REP|1984|IL|H|C|C00174698|60558|WESTERN SPRINGS|IL
H4IL13068|JORDAN, TERRENCE MICHAEL|REP|1984|IL|H|C|C00175166|60546|RIVERSIDE|IL
H4IL14025|JOHNSON, THOMAS LEE|REP|1984|IL|H|C|C00170977|60185|WEST CHICAGO|IL
H4IL14041|CUNNINGHAM, JOHN ANDREW|REP|1984|IL|H|C|C00171678|60506|AURORA|IL
H4IL15014|HOFFMANN, JOHN MICHAEL|DEM|1984|IL|H|C|C00173732|61701|BLOOMINGTON|IL
H4IL17010|MICHALSKI, JACK|REP|1984|IL|H|C|C00167577|61201|ROCK ISLAND|IL
H4IL17028|LEE, DAN|REP|1990|IL|H|C|C00239046|61201|ROCK ISLAND|IL
H4IL18018|BRADLEY, GERALD A|DEM|1991|IL|H|O|C00252205|61701|BLOOMINGTON|IL
H4IL19032|BRUCE, TERRY L|DEM|1992|IL|H|I|C00173864|62450|OLNEY|IL
H4IL19040|COFFEY, MAX E|REP|1984|IL|H|C|C00175448|61920|CHARLESTON|IL
